id,agent,level,old_risk_score,new_risk_score,old_correlation_score,new_correlation_score,old_priority,new_priority,old_status,new_status,changed_fields,matched_chain_count,cap,rule
767,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
768,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
769,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
770,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
771,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
772,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
773,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
774,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
775,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
776,darkstar,5,100,35,100,35,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,35,Systemd: Service exited due to a failure.
777,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
778,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
790,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
791,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
792,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
793,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
794,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
872,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
873,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
874,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
875,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
876,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
877,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
878,darkstar,5,100,35,100,35,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,35,Systemd: Service exited due to a failure.
879,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
880,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
881,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
882,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
883,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
884,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
885,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
894,darkstar,5,100,35,100,35,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,35,Systemd: Service exited due to a failure.
895,darkstar,3,70,25,70,25,HIGH,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,25,Successful sudo to ROOT executed.
896,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
897,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
898,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
899,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
900,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
901,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
902,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
903,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
904,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
905,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
921,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
922,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
923,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
924,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
925,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
926,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
927,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
928,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
929,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session closed.
930,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,PAM: Login session opened.
931,darkstar,3,100,25,100,25,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,25,Successful sudo to ROOT executed.
934,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
935,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
936,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
937,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
938,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
939,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
940,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
941,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
942,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
943,darkstar,7,95,55,95,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Integrity checksum changed.
944,darkstar,5,85,35,85,35,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,35,Systemd: Service exited due to a failure.
945,darkstar,7,95,55,95,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
946,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
947,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
948,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
949,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
950,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
951,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
952,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
953,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
954,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
955,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
956,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
957,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
958,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
959,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
960,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
961,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
962,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
963,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
964,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
965,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
966,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
967,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
968,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
969,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
970,darkstar,7,100,55,100,55,CRITICAL,MEDIUM,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,55,Host-based anomaly detection event (rootcheck).
971,darkstar,5,100,35,100,35,CRITICAL,LOW,ESCALATED,TRIAGED,"risk_score,correlation_score,recommended_priority,status",0,35,Systemd: Service exited due to a failure.
972,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
973,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
974,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
975,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
976,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
978,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
979,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
980,darkstar,5,50,35,50,35,MEDIUM,LOW,NEW,NEW,"risk_score,correlation_score,recommended_priority",0,35,Systemd: Service exited due to a failure.
